datetime,count
2011-01-24 05:00:00,5.7
2011-01-24 06:00:00,31.3
2011-01-24 07:00:00,90.1
2011-01-24 08:00:00,191.3
2011-01-24 09:00:00,121.5
2011-01-24 10:00:00,46.4
2011-01-24 11:00:00,40.7
2011-01-24 12:00:00,47.7
2011-01-24 13:00:00,43.0
2011-01-24 14:00:00,47.2
2011-01-24 15:00:00,52.0
2011-01-24 16:00:00,62.0
2011-01-24 17:00:00,144.8
2011-01-24 18:00:00,141.9
2011-01-24 19:00:00,98.9
2011-01-24 20:00:00,58.6
2011-01-24 21:00:00,49.8
2011-01-24 22:00:00,26.2
2011-01-24 23:00:00,23.0
2011-01-25 00:00:00,7.9
2011-01-25 01:00:00,4.5
2011-01-25 02:00:00,2.4
2011-01-25 04:00:00,1.4
2011-01-25 05:00:00,4.7
2011-01-25 06:00:00,28.2
2011-01-25 07:00:00,69.4
2011-01-25 08:00:00,187.2
2011-01-25 09:00:00,121.0
2011-01-25 10:00:00,55.7
2011-01-25 11:00:00,64.3
2011-01-25 12:00:00,74.5
2011-01-25 13:00:00,73.5
2011-01-25 14:00:00,72.9
2011-01-25 15:00:00,77.0
2011-01-25 16:00:00,91.4
2011-01-25 17:00:00,206.3
2011-01-25 18:00:00,183.7
2011-01-25 19:00:00,108.3
2011-01-25 20:00:00,74.0
2011-01-25 21:00:00,53.8
2011-01-25 22:00:00,40.6
2011-01-25 23:00:00,26.5
2011-01-26 00:00:00,9.9
2011-01-26 01:00:00,4.7
2011-01-26 02:00:00,3.0
2011-01-26 05:00:00,2.6
2011-01-26 06:00:00,26.5
2011-01-26 07:00:00,67.5
2011-01-26 08:00:00,144.5
2011-01-26 09:00:00,56.8
2011-01-26 10:00:00,37.5
2011-01-26 11:00:00,27.4
2011-01-26 12:00:00,27.4
2011-01-26 13:00:00,31.2
2011-01-26 14:00:00,24.1
2011-01-26 15:00:00,22.3
2011-01-26 16:00:00,52.2
2011-01-26 17:00:00,117.2
2011-01-27 16:00:00,74.8
2011-01-27 17:00:00,168.3
2011-01-27 18:00:00,139.0
2011-01-27 19:00:00,97.9
2011-01-27 20:00:00,79.4
2011-01-27 21:00:00,56.1
2011-01-27 22:00:00,42.0
2011-01-27 23:00:00,29.9
2011-01-28 00:00:00,8.0
2011-01-28 01:00:00,5.3
2011-01-28 02:00:00,2.8
2011-01-28 03:00:00,1.3
2011-01-28 05:00:00,6.1
2011-01-28 06:00:00,32.2
2011-01-28 07:00:00,85.5
2011-01-28 08:00:00,204.4
2011-01-28 09:00:00,58.2
2011-01-28 10:00:00,36.5
2011-01-28 11:00:00,36.5
2011-01-28 12:00:00,39.3
2011-01-28 13:00:00,39.1
2011-01-28 14:00:00,50.5
2011-01-28 15:00:00,53.7
2011-01-28 16:00:00,63.7
2011-01-28 17:00:00,167.1
2011-01-28 18:00:00,154.4
2011-01-28 19:00:00,102.3
2011-01-28 20:00:00,72.8
2011-01-28 21:00:00,47.1
2011-01-28 22:00:00,41.5
2011-01-28 23:00:00,33.5
2011-01-29 00:00:00,32.0
2011-01-29 01:00:00,26.3
2011-01-29 02:00:00,15.9
2011-01-29 03:00:00,15.0
2011-01-29 04:00:00,4.0
2011-01-29 06:00:00,3.2
2011-01-29 07:00:00,9.4
2011-01-29 08:00:00,20.6
2011-01-29 09:00:00,32.833333333333336
2011-01-29 10:00:00,58.4
2011-01-29 11:00:00,65.9
2011-01-29 12:00:00,77.0
2011-01-29 13:00:00,79.2
2011-01-29 14:00:00,77.9
2011-01-29 15:00:00,77.2
2011-01-29 16:00:00,84.6
2011-01-29 17:00:00,84.3
2011-01-29 18:00:00,74.9
2011-01-29 19:00:00,65.8
2011-01-29 20:00:00,40.3
2011-01-29 21:00:00,36.1
2011-01-29 22:00:00,27.9
2011-01-29 23:00:00,23.7
2011-01-30 00:00:00,27.0
2011-01-30 01:00:00,26.2
2011-01-30 02:00:00,21.0
2011-01-30 03:00:00,7.6
2011-01-30 04:00:00,5.0
2011-01-30 05:00:00,3.8
2011-01-30 07:00:00,8.2
2011-01-30 08:00:00,12.6
2011-01-30 09:00:00,27.266666666666662
2011-01-30 10:00:00,52.0
2011-01-30 11:00:00,62.0
2011-01-30 12:00:00,111.5
2011-01-30 13:00:00,96.5
2011-01-30 14:00:00,97.4
2011-01-30 15:00:00,117.8
2011-01-30 16:00:00,114.8
2011-01-30 17:00:00,69.7
2011-01-30 18:00:00,71.9
2011-01-30 19:00:00,58.0
2011-01-30 20:00:00,34.1
2011-01-30 21:00:00,36.3
2011-01-30 22:00:00,25.4
2011-01-30 23:00:00,14.6
2011-01-31 00:00:00,11.0
2011-01-31 01:00:00,4.5
2011-01-31 02:00:00,2.7
2011-01-31 03:00:00,3.0
2011-01-31 04:00:00,2.0
2011-01-31 05:00:00,2.0
2011-01-31 06:00:00,34.9
2011-01-31 07:00:00,88.1
2011-01-31 08:00:00,185.2
2011-01-31 09:00:00,108.4
2011-01-31 10:00:00,38.1
2011-01-31 11:00:00,38.3
2011-01-31 12:00:00,58.0
2011-01-31 13:00:00,59.9
2011-01-31 14:00:00,49.7
2011-01-31 15:00:00,49.8
2011-01-31 16:00:00,63.5
2011-01-31 17:00:00,147.7
2011-01-31 18:00:00,141.9
2011-01-31 19:00:00,143.6
2011-01-31 20:00:00,50.1
2011-01-31 21:00:00,31.2
2011-01-31 22:00:00,33.7
2011-01-31 23:00:00,24.3
2011-02-20 00:00:00,24.6
2011-02-20 01:00:00,22.4
2011-02-20 02:00:00,15.5
2011-02-20 03:00:00,10.6
2011-02-20 04:00:00,3.1
2011-02-20 06:00:00,5.4
2011-02-20 07:00:00,11.4
2011-02-20 08:00:00,22.5
2011-02-20 09:00:00,35.6
2011-02-20 10:00:00,94.6
2011-02-20 11:00:00,109.5
2011-02-20 12:00:00,123.0
2011-02-20 13:00:00,131.6
2011-02-20 14:00:00,138.8
2011-02-20 15:00:00,142.1
2011-02-20 16:00:00,127.6
2011-02-20 17:00:00,119.0
2011-02-20 18:00:00,83.9
2011-02-20 19:00:00,77.9
2011-02-20 20:00:00,73.6
2011-02-20 21:00:00,64.8
2011-02-20 22:00:00,43.7
2011-02-20 23:00:00,27.3
2011-02-21 00:00:00,37.3
2011-02-21 01:00:00,27.2
2011-02-21 02:00:00,23.2
2011-02-21 03:00:00,11.1
2011-02-21 04:00:00,4.3
2011-02-21 05:00:00,5.2
2011-02-21 06:00:00,13.4
2011-02-21 07:00:00,63.2
2011-02-21 08:00:00,51.5
2011-02-21 09:00:00,80.8
2011-02-21 10:00:00,91.1
2011-02-21 11:00:00,101.1
2011-02-21 12:00:00,94.4
2011-02-21 13:00:00,66.9
2011-02-21 14:00:00,86.2
2011-02-21 15:00:00,92.1
2011-02-21 16:00:00,79.1
2011-02-21 17:00:00,73.3
2011-02-21 18:00:00,77.2
2011-02-21 19:00:00,72.6
2011-02-21 20:00:00,14.0
2011-02-21 21:00:00,12.3
2011-02-21 22:00:00,26.4
2011-02-21 23:00:00,19.1
2011-02-22 06:00:00,27.0
2011-02-22 07:00:00,75.0
2011-02-22 08:00:00,189.0
2011-02-22 09:00:00,113.7
2011-02-22 10:00:00,46.1
2011-02-22 11:00:00,53.0
2011-02-22 12:00:00,60.1
2011-02-22 13:00:00,70.3
2011-02-22 14:00:00,64.6
2011-02-22 15:00:00,65.1
2011-02-22 16:00:00,64.7
2011-02-22 17:00:00,155.9
2011-02-22 18:00:00,161.1
2011-02-22 19:00:00,92.4
2011-02-22 20:00:00,65.0
2011-02-22 21:00:00,46.7
2011-02-22 22:00:00,32.9
2011-02-22 23:00:00,26.9
2011-02-23 00:00:00,11.9
2011-02-23 01:00:00,6.2
2011-02-23 02:00:00,2.3
2011-02-23 03:00:00,2.3
2011-02-23 05:00:00,7.3
2011-02-23 06:00:00,31.0
2011-02-23 07:00:00,75.1
2011-02-23 08:00:00,204.2
2011-02-23 09:00:00,125.2
2011-02-23 10:00:00,59.0
2011-02-23 11:00:00,62.5
2011-02-23 12:00:00,75.5
2011-02-23 13:00:00,93.9
2011-02-23 14:00:00,88.9
2011-02-23 15:00:00,94.8
2011-02-23 16:00:00,109.5
2011-02-23 17:00:00,220.5
2011-02-23 18:00:00,218.2
2011-02-23 19:00:00,153.2
2011-02-23 20:00:00,71.6
2011-02-23 21:00:00,65.7
2011-02-23 22:00:00,44.3
2011-02-23 23:00:00,27.7
2011-02-24 00:00:00,12.3
2011-02-24 01:00:00,9.0
2011-02-24 02:00:00,3.6
2011-02-24 03:00:00,1.8
2011-02-24 05:00:00,7.0
2011-02-24 06:00:00,33.1
2011-02-24 07:00:00,96.2
2011-02-24 08:00:00,250.5
2011-02-24 09:00:00,135.3
2011-02-24 10:00:00,69.6
2011-02-24 11:00:00,85.0
2011-02-24 12:00:00,102.8
2011-02-24 13:00:00,95.8
2011-02-24 14:00:00,89.4
2011-02-24 15:00:00,61.9
2011-02-24 16:00:00,79.1
2011-02-24 17:00:00,172.0
2011-02-24 18:00:00,208.2
2011-02-24 19:00:00,96.9
2011-02-24 20:00:00,73.7
2011-02-24 21:00:00,59.6
2011-02-24 22:00:00,39.3
2011-02-24 23:00:00,44.6
2011-02-25 00:00:00,6.1
2011-02-25 01:00:00,4.7
2011-02-25 02:00:00,4.8
2011-02-25 03:00:00,1.9
2011-02-25 05:00:00,6.6
2011-02-25 06:00:00,35.0
2011-02-25 07:00:00,85.4
2011-02-25 08:00:00,151.3
2011-02-25 09:00:00,42.9
2011-02-25 10:00:00,37.2
2011-02-25 11:00:00,86.4
2011-02-25 12:00:00,121.1
2011-02-25 13:00:00,118.9
2011-02-25 14:00:00,94.5
2011-02-25 15:00:00,183.9
2011-02-25 16:00:00,117.9
2011-02-25 17:00:00,195.0
2011-02-25 18:00:00,173.9
2011-02-25 19:00:00,109.7
2011-02-25 20:00:00,69.1
2011-02-25 21:00:00,54.2
2011-02-25 22:00:00,39.7
2011-02-25 23:00:00,31.7
2011-02-26 00:00:00,31.2
2011-02-26 01:00:00,23.0
2011-02-26 02:00:00,14.3
2011-02-26 03:00:00,16.3
2011-02-26 04:00:00,3.2
2011-02-26 05:00:00,5.4
2011-02-26 06:00:00,2.6
2011-02-26 07:00:00,9.6
2011-02-26 08:00:00,16.6
2011-02-26 09:00:00,49.6
2011-02-26 10:00:00,116.3
2011-02-26 11:00:00,124.5
2011-02-26 12:00:00,118.2
2011-02-26 13:00:00,136.9
2011-02-26 14:00:00,132.8
2011-02-26 15:00:00,134.9
2011-02-26 16:00:00,134.9
2011-02-26 17:00:00,96.6
2011-02-26 18:00:00,64.7
2011-02-26 19:00:00,56.1
2011-02-26 20:00:00,69.1
2011-02-26 21:00:00,33.5
2011-02-26 22:00:00,38.8
2011-02-26 23:00:00,32.4
2011-02-27 00:00:00,22.5
2011-02-27 01:00:00,22.9
2011-02-27 02:00:00,21.4
2011-02-27 03:00:00,11.0
2011-02-27 04:00:00,3.0
2011-02-27 06:00:00,5.0
2011-02-27 07:00:00,14.4
2011-02-27 08:00:00,33.2
2011-02-27 09:00:00,63.3
2011-02-27 10:00:00,70.3
2011-02-27 11:00:00,103.7
2011-02-27 12:00:00,139.1
2011-02-27 13:00:00,154.6
2011-02-27 14:00:00,141.0
2011-02-27 15:00:00,211.2
2011-02-27 16:00:00,224.4
2011-02-27 17:00:00,133.1
2011-02-27 18:00:00,100.9
2011-02-27 19:00:00,76.9
2011-02-27 20:00:00,93.8
2011-02-27 21:00:00,94.6
2011-02-27 22:00:00,53.1
2011-02-27 23:00:00,30.5
2011-02-28 00:00:00,15.5
2011-02-28 01:00:00,3.8
2011-02-28 03:00:00,2.1
2011-02-28 05:00:00,7.5
2011-02-28 06:00:00,39.1
2011-02-28 07:00:00,121.1
2011-02-28 08:00:00,225.4
2011-02-28 09:00:00,123.9
2011-02-28 10:00:00,96.0
2011-02-28 11:00:00,120.5
2011-02-28 12:00:00,118.2
2011-02-28 13:00:00,80.7
2011-02-28 14:00:00,36.9
2011-02-28 15:00:00,35.5
2011-02-28 16:00:00,70.3
2011-02-28 17:00:00,249.7
2011-02-28 18:00:00,189.8
2011-02-28 19:00:00,80.0
2011-02-28 20:00:00,69.3
2011-02-28 21:00:00,59.6
2011-02-28 22:00:00,33.8
2011-02-28 23:00:00,27.5
2011-03-20 00:00:00,35.4
2011-03-20 01:00:00,28.2
2011-03-20 02:00:00,21.3
2011-03-20 03:00:00,8.3
2011-03-20 04:00:00,1.8
2011-03-20 05:00:00,1.7
2011-03-20 06:00:00,4.6
2011-03-20 07:00:00,14.2
2011-03-20 08:00:00,37.5
2011-03-20 09:00:00,67.8
2011-03-20 10:00:00,106.5
2011-03-20 11:00:00,139.8
2011-03-20 12:00:00,152.2
2011-03-20 13:00:00,153.6
2011-03-20 14:00:00,151.8
2011-03-20 15:00:00,151.7
2011-03-20 16:00:00,138.0
2011-03-20 17:00:00,105.2
2011-03-20 18:00:00,103.0
2011-03-20 19:00:00,72.1
2011-03-20 20:00:00,83.5
2011-03-20 21:00:00,54.9
2011-03-20 22:00:00,47.0
2011-03-20 23:00:00,25.4
2011-03-21 00:00:00,21.4
2011-03-21 01:00:00,10.0
2011-03-21 02:00:00,3.0
2011-03-21 03:00:00,1.5
2011-03-21 05:00:00,15.6
2011-03-21 06:00:00,47.2
2011-03-21 07:00:00,100.9
2011-03-21 08:00:00,211.8
2011-03-21 09:00:00,143.7
2011-03-21 10:00:00,75.0
2011-03-21 11:00:00,106.4
2011-03-21 12:00:00,109.1
2011-03-21 13:00:00,125.8
2011-03-21 14:00:00,116.5
2011-03-21 15:00:00,171.5
2011-03-21 16:00:00,189.7
2011-03-21 17:00:00,454.0
2011-03-21 18:00:00,416.0
2011-03-21 19:00:00,289.7
2011-03-21 20:00:00,263.9
2011-03-21 21:00:00,80.1
2011-03-21 22:00:00,100.3
2011-03-21 23:00:00,54.0
2011-03-22 00:00:00,57.0
2011-03-22 01:00:00,7.8
2011-03-22 02:00:00,9.1
2011-03-22 03:00:00,6.1
2011-03-22 04:00:00,3.7
2011-03-22 05:00:00,16.8
2011-03-22 06:00:00,76.9
2011-03-22 07:00:00,191.7
2011-03-22 08:00:00,258.7
2011-03-22 09:00:00,153.8
2011-03-22 10:00:00,117.6
2011-03-22 11:00:00,134.2
2011-03-22 12:00:00,142.4
2011-03-22 13:00:00,151.6
2011-03-22 14:00:00,127.7
2011-03-22 15:00:00,127.2
2011-03-22 16:00:00,256.0
2011-03-22 17:00:00,429.6
2011-03-22 18:00:00,392.3
2011-03-22 19:00:00,210.4
2011-03-22 20:00:00,121.7
2011-03-22 21:00:00,97.0
2011-03-22 22:00:00,81.1
2011-03-22 23:00:00,63.5
2011-03-23 00:00:00,43.5
2011-03-23 01:00:00,12.2
2011-03-23 02:00:00,5.7
2011-03-23 03:00:00,2.9
2011-03-23 05:00:00,13.9
2011-03-23 06:00:00,64.1
2011-03-23 07:00:00,147.5
2011-03-23 08:00:00,267.2
2011-03-23 09:00:00,152.5
2011-03-23 10:00:00,51.2
2011-03-23 11:00:00,68.1
2011-03-23 12:00:00,64.2
2011-03-23 13:00:00,99.7
2011-03-23 14:00:00,91.3
2011-03-23 15:00:00,73.7
2011-03-23 16:00:00,106.7
2011-03-23 17:00:00,327.7
2011-03-23 18:00:00,223.6
2011-03-23 19:00:00,131.3
2011-03-23 20:00:00,62.6
2011-03-23 21:00:00,58.2
2011-03-23 22:00:00,55.0
2011-03-23 23:00:00,50.3
2011-03-24 00:00:00,22.7
2011-03-24 01:00:00,11.1
2011-03-24 02:00:00,5.9
2011-03-24 03:00:00,3.2
2011-03-24 04:00:00,2.7
2011-03-24 05:00:00,14.3
2011-03-24 06:00:00,62.2
2011-03-24 07:00:00,67.5
2011-03-24 08:00:00,102.6
2011-03-24 09:00:00,162.0
2011-03-24 10:00:00,48.0
2011-03-24 11:00:00,74.7
2011-03-24 12:00:00,81.4
2011-03-24 13:00:00,85.2
2011-03-24 14:00:00,82.5
2011-03-24 15:00:00,86.3
2011-03-24 16:00:00,108.1
2011-03-24 17:00:00,263.1
2011-03-24 18:00:00,230.9
2011-03-24 19:00:00,168.8
2011-03-24 20:00:00,70.6
2011-03-24 21:00:00,74.6
2011-03-24 22:00:00,59.8
2011-03-24 23:00:00,46.7
2011-03-25 00:00:00,26.4
2011-03-25 01:00:00,16.3
2011-03-25 02:00:00,3.4
2011-03-25 03:00:00,1.9
2011-03-25 04:00:00,1.6
2011-03-25 05:00:00,11.6
2011-03-25 06:00:00,67.4
2011-03-25 07:00:00,138.1
2011-03-25 08:00:00,223.9
2011-03-25 09:00:00,153.0
2011-03-25 10:00:00,92.5
2011-03-25 11:00:00,113.1
2011-03-25 12:00:00,129.6
2011-03-25 13:00:00,136.2
2011-03-25 14:00:00,152.7
2011-03-25 15:00:00,136.4
2011-03-25 16:00:00,144.4
2011-03-25 17:00:00,254.5
2011-03-25 18:00:00,266.7
2011-03-25 19:00:00,177.9
2011-03-25 20:00:00,96.2
2011-03-25 21:00:00,86.6
2011-03-25 22:00:00,54.7
2011-03-25 23:00:00,40.5
2011-03-26 00:00:00,33.5
2011-03-26 01:00:00,27.8
2011-03-26 02:00:00,27.2
2011-03-26 03:00:00,16.7
2011-03-26 04:00:00,4.5
2011-03-26 05:00:00,4.5
2011-03-26 06:00:00,16.5
2011-03-26 07:00:00,25.1
2011-03-26 08:00:00,58.0
2011-03-26 09:00:00,83.1
2011-03-26 10:00:00,134.1
2011-03-26 11:00:00,163.5
2011-03-26 12:00:00,156.7
2011-03-26 13:00:00,147.5
2011-03-26 14:00:00,149.2
2011-03-26 15:00:00,156.9
2011-03-26 16:00:00,173.4
2011-03-26 17:00:00,218.8
2011-03-26 18:00:00,173.9
2011-03-26 19:00:00,131.0
2011-03-26 20:00:00,65.7
2011-03-26 21:00:00,61.7
2011-03-26 22:00:00,37.3
2011-03-26 23:00:00,33.4
2011-03-27 00:00:00,30.1
2011-03-27 01:00:00,27.2
2011-03-27 02:00:00,26.7
2011-03-27 03:00:00,11.1
2011-03-27 04:00:00,5.2
2011-03-27 06:00:00,10.7
2011-03-27 07:00:00,69.9
2011-03-27 08:00:00,54.0
2011-03-27 09:00:00,81.0
2011-03-27 10:00:00,106.7
2011-03-27 11:00:00,141.4
2011-03-27 12:00:00,137.4
2011-03-27 13:00:00,155.3
2011-03-27 14:00:00,150.3
2011-03-27 15:00:00,161.5
2011-03-27 16:00:00,171.1
2011-03-27 17:00:00,215.9
2011-03-27 18:00:00,168.4
2011-03-27 19:00:00,152.5
2011-03-27 20:00:00,79.0
2011-03-27 21:00:00,60.4
2011-03-27 22:00:00,50.7
2011-03-27 23:00:00,38.3
2011-03-28 00:00:00,21.0
2011-03-28 01:00:00,8.5
2011-03-28 02:00:00,4.1
2011-03-28 03:00:00,3.8
2011-03-28 05:00:00,18.6
2011-03-28 06:00:00,69.4
2011-03-28 07:00:00,106.8
2011-03-28 08:00:00,162.0
2011-03-28 09:00:00,147.1
2011-03-28 10:00:00,90.1
2011-03-28 11:00:00,92.7
2011-03-28 12:00:00,99.3
2011-03-28 13:00:00,100.1
2011-03-28 14:00:00,94.0
2011-03-28 15:00:00,99.6
2011-03-28 16:00:00,120.2
2011-03-28 17:00:00,254.5
2011-03-28 18:00:00,252.5
2011-03-28 19:00:00,179.2
2011-03-28 20:00:00,114.4
2011-03-28 21:00:00,93.8
2011-03-28 22:00:00,49.6
2011-03-28 23:00:00,38.8
2011-03-29 00:00:00,19.4
2011-03-29 01:00:00,9.2
2011-03-29 02:00:00,4.8
2011-03-29 03:00:00,1.8
2011-03-29 04:00:00,3.1
2011-03-29 05:00:00,18.5
2011-03-29 06:00:00,58.1
2011-03-29 07:00:00,125.2
2011-03-29 08:00:00,171.5
2011-03-29 09:00:00,131.6
2011-03-29 10:00:00,90.3
2011-03-29 11:00:00,76.0
2011-03-29 12:00:00,102.0
2011-03-29 13:00:00,93.1
2011-03-29 14:00:00,108.5
2011-03-29 15:00:00,102.0
2011-03-29 16:00:00,155.1
2011-03-29 17:00:00,335.3
2011-03-29 18:00:00,273.1
2011-03-29 19:00:00,174.9
2011-03-29 20:00:00,150.0
2011-03-29 21:00:00,130.6
2011-03-29 22:00:00,62.5
2011-03-29 23:00:00,52.3
2011-03-30 00:00:00,30.5
2011-03-30 01:00:00,12.4
2011-03-30 02:00:00,6.9
2011-03-30 03:00:00,2.3
2011-03-30 04:00:00,2.0
2011-03-30 05:00:00,17.6
2011-03-30 06:00:00,68.6
2011-03-30 07:00:00,166.0
2011-03-30 08:00:00,242.9
2011-03-30 09:00:00,158.9
2011-03-30 10:00:00,85.3
2011-03-30 11:00:00,80.4
2011-03-30 12:00:00,80.1
2011-03-30 13:00:00,86.3
2011-03-30 14:00:00,77.2
2011-03-30 15:00:00,61.8
2011-03-30 16:00:00,55.8
2011-03-30 17:00:00,144.8
2011-03-30 18:00:00,176.7
2011-03-30 19:00:00,96.1
2011-03-30 20:00:00,64.3
2011-03-30 21:00:00,57.9
2011-03-30 22:00:00,41.7
2011-03-30 23:00:00,34.6
2011-03-31 00:00:00,15.5
2011-03-31 01:00:00,7.6
2011-03-31 02:00:00,5.9
2011-03-31 03:00:00,3.4
2011-03-31 04:00:00,2.9
2011-03-31 05:00:00,12.3
2011-03-31 06:00:00,38.8
2011-03-31 07:00:00,70.1
2011-03-31 08:00:00,216.5
2011-03-31 09:00:00,64.1
2011-03-31 10:00:00,46.7
2011-03-31 11:00:00,69.5
2011-03-31 12:00:00,71.8
2011-03-31 13:00:00,83.2
2011-03-31 14:00:00,62.6
2011-03-31 15:00:00,52.1
2011-03-31 16:00:00,65.7
2011-03-31 17:00:00,189.8
2011-03-31 18:00:00,187.9
2011-03-31 19:00:00,160.8
2011-03-31 20:00:00,63.4
2011-03-31 21:00:00,55.7
2011-03-31 22:00:00,40.7
2011-03-31 23:00:00,40.5
2011-04-20 00:00:00,46.7
2011-04-20 01:00:00,9.0
2011-04-20 02:00:00,12.6
2011-04-20 03:00:00,6.1
2011-04-20 04:00:00,4.6
2011-04-20 05:00:00,19.8
2011-04-20 06:00:00,88.5
2011-04-20 07:00:00,194.0
2011-04-20 08:00:00,410.3
2011-04-20 09:00:00,217.8
2011-04-20 10:00:00,126.6
2011-04-20 11:00:00,125.6
2011-04-20 12:00:00,190.4
2011-04-20 13:00:00,187.8
2011-04-20 14:00:00,160.6
2011-04-20 15:00:00,176.6
2011-04-20 16:00:00,279.9
2011-04-20 17:00:00,528.6
2011-04-20 18:00:00,559.1
2011-04-20 19:00:00,401.1
2011-04-20 20:00:00,290.8
2011-04-20 21:00:00,233.9
2011-04-20 22:00:00,179.4
2011-04-20 23:00:00,98.62
2011-04-21 00:00:00,63.9
2011-04-21 01:00:00,26.2
2011-04-21 02:00:00,19.3
2011-04-21 03:00:00,3.4
2011-04-21 04:00:00,3.4
2011-04-21 05:00:00,20.4
2011-04-21 06:00:00,60.2
2011-04-21 07:00:00,231.4
2011-04-21 08:00:00,245.4
2011-04-21 09:00:00,217.8
2011-04-21 10:00:00,143.8
2011-04-21 11:00:00,143.8
2011-04-21 12:00:00,173.5
2011-04-21 13:00:00,213.5
2011-04-21 14:00:00,225.5
2011-04-21 15:00:00,227.8
2011-04-21 16:00:00,315.7
2011-04-21 17:00:00,478.1
2011-04-21 18:00:00,418.3
2011-04-21 19:00:00,237.7
2011-04-21 20:00:00,169.8
2011-04-21 21:00:00,100.0
2011-04-21 22:00:00,106.9
2011-04-21 23:00:00,52.5
2011-04-22 00:00:00,23.0
2011-04-22 01:00:00,11.7
2011-04-22 02:00:00,3.3
2011-04-22 03:00:00,2.3
2011-04-22 04:00:00,2.1
2011-04-22 05:00:00,17.9
2011-04-22 06:00:00,70.3
2011-04-22 07:00:00,161.7
2011-04-22 08:00:00,285.1
2011-04-22 09:00:00,102.5
2011-04-22 10:00:00,95.2
2011-04-22 11:00:00,108.5
2011-04-22 12:00:00,90.1
2011-04-22 13:00:00,85.3
2011-04-22 14:00:00,24.8
2011-04-22 15:00:00,74.0
2011-04-22 16:00:00,91.1
2011-04-22 17:00:00,134.3
2011-04-22 18:00:00,106.8
2011-04-22 19:00:00,93.8
2011-04-22 20:00:00,76.6
2011-04-22 21:00:00,60.5
2011-04-22 22:00:00,46.4
2011-04-22 23:00:00,48.5
2011-04-23 00:00:00,29.8
2011-04-23 01:00:00,30.5
2011-04-23 02:00:00,32.2
2011-04-23 03:00:00,14.6
2011-04-23 04:00:00,8.1
